Rowid,Timestamp,Anonymized Vehicle number,Vehicle type,Number of axles,Tollplaza id,Tollplaza code,Type of Payment code,Vehicle Code
1,Sun Aug  1 00:47:27 2021,5178273,car,2,4215,PC4C76F48,PTC,VC965
1,Sun Aug 22 13:20:54 2021,7940221,truck,4,4990,PCFE28E92,PTC,VCB43
1,Fri Aug 13 20:36:47 2021,6969663,truck,4,4184,PC43A5E42,PTC,VCB43
1,Sat Aug 14 18:19:35 2021,4871406,van,2,4692,PC1CDFCF6,PTE,VCD2F
1,Wed Aug  4 15:39:59 2021,3646964,car,2,4367,PC8D90EF0,PTP,VC965
1,Thu Aug  5 06:16:30 2021,6336032,truck,4,4117,PCEB6517A,PTC,VCB43
1,Sat Jul 31 04:08:35 2021,8805092,car,2,4054,PC7E79FA0,PTE,VC965
1,Tue Aug 17 08:46:35 2021,4335142,car,2,4879,PCC90A061,PTP,VC965
1,Sat Jul 31 07:41:17 2021,3197452,car,2,4513,PC52F533C,PTC,VC965
1,Fri Aug 13 14:39:17 2021,7289454,car,2,4652,PC74A3585,PTE,VC965
1,Mon Aug  2 01:03:42 2021,9492377,car,2,4473,PC51FDD60,PTE,VC965
1,Sun Aug  8 08:35:19 2021,1091669,car,2,4451,PCF95BF53,PTP,VC965
1,Sat Aug  7 05:08:08 2021,6205495,car,2,4247,PCEE69498,PTC,VC965
1,Thu Aug  5 16:54:54 2021,3811784,car,2,4480,PC9A343F9,PTC,VC965
1,Wed Aug  4 16:58:34 2021,3790647,car,2,4783,PC9889263,PTP,VC965
1,Tue Aug 10 19:45:55 2021,8224961,truck,4,4496,PC3FD65C8,PTP,VCB43
1,Tue Aug  3 00:19:47 2021,8295250,car,2,4160,PC6DC0ACF,PTC,VC965
1,Thu Aug 19 22:25:28 2021,5069961,car,2,4680,PCC422F4D,PTE,VC965
1,Thu Aug 12 15:35:52 2021,9193995,truck,4,4731,PCFFC2992,PTE,VCB43
1,Fri Aug 13 19:15:20 2021,8458593,car,2,4525,PCF64B519,PTE,VC965
1,Fri Jul 30 06:56:03 2021,4820830,truck,4,4144,PCAC7E4C1,PTP,VCB43
1,Fri Jul 30 17:28:48 2021,8907404,car,2,4918,PC8F8E598,PTC,VC965
1,Mon Aug 16 14:13:04 2021,9699900,van,2,4671,PCCAAFB48,PTP,VCD2F
1,Sun Aug 15 21:45:27 2021,5382149,car,2,4601,PCC932802,PTE,VC965
1,Mon Aug  2 11:22:10 2021,5555474,car,2,4283,PC953B572,PTC,VC965
1,Sat Aug  7 22:54:05 2021,5260250,van,2,4843,PC400DFFE,PTE,VCD2F
1,Wed Aug 11 22:44:33 2021,134116,car,2,4231,PC016D687,PTP,VC965
1,Sun Aug  8 22:08:05 2021,6381831,car,2,4198,PCB0994D1,PTC,VC965
1,Sun Aug  8 14:02:28 2021,5314863,truck,4,4378,PC074E6A8,PTP,VCB43
1,Tue Aug 10 21:30:40 2021,1337867,car,2,4322,PC262D624,PTE,VC965
1,Thu Aug  5 02:14:56 2021,4455367,car,2,4062,PCDA37101,PTE,VC965
1,Thu Aug 19 16:44:58 2021,2274715,car,2,4359,PCB27CFF1,PTC,VC965
1,Mon Aug  2 23:15:17 2021,392152,car,2,4124,PC3338D42,PTE,VC965
1,Fri Jul 30 15:50:37 2021,1707828,car,2,4071,PCDBBCB68,PTP,VC965
1,Tue Aug  3 05:28:21 2021,3547842,car,2,4640,PCC993FB3,PTE,VC965
1,Wed Aug 18 00:33:25 2021,4839267,van,2,4489,PCEFF6088,PTC,VCD2F
1,Mon Aug  9 22:57:00 2021,7313231,car,2,4262,PCCB12F8C,PTC,VC965
1,Wed Aug  4 21:28:26 2021,9180727,car,2,4333,PCCCAD2AC,PTP,VC965
1,Tue Aug 10 04:17:57 2021,9186689,car,2,4355,PC0EF761B,PTE,VC965
1,Fri Aug 20 15:52:00 2021,5700151,car,2,4188,PCDB12C82,PTP,VC965
1,Wed Aug 11 04:22:19 2021,8593632,van,2,4984,PCBABF130,PTE,VCD2F
1,Sat Aug 21 04:01:51 2021,8895138,car,2,4054,PC7E79FA0,PTP,VC965
1,Fri Aug  6 08:33:25 2021,2031598,car,2,4064,PC0B32B5B,PTP,VC965
1,Fri Aug 20 21:04:54 2021,4523860,car,2,4937,PCD30D908,PTE,VC965
1,Wed Aug 11 21:00:20 2021,764501,car,2,4364,PCB33ACE8,PTP,VC965
1,Thu Aug  5 11:24:17 2021,3763202,van,2,4928,PC16E79D4,PTE,VCD2F
1,Tue Aug 17 19:41:04 2021,7347087,car,2,4105,PC43919D1,PTC,VC965
1,Sat Aug 14 16:06:07 2021,7512115,car,2,4329,PCF9CCB5A,PTC,VC965
1,Thu Aug 19 03:48:12 2021,8799707,car,2,4709,PCC8C7059,PTC,VC965
1,Wed Aug  4 09:48:13 2021,703619,van,2,4556,PC18C31F6,PTC,VCD2F
1,Wed Aug 18 20:46:33 2021,7877080,car,2,4127,PCA2D76A5,PTP,VC965
1,Tue Aug 17 06:44:31 2021,8323022,car,2,4605,PCEB27C63,PTE,VC965
1,Sun Aug 15 05:15:49 2021,3270542,car,2,4216,PC53B475D,PTE,VC965
1,Tue Aug 10 05:45:22 2021,977603,van,2,4379,PC87C8BC4,PTP,VCD2F
1,Thu Aug 19 12:03:23 2021,3518064,car,2,4881,PCDE20E6F,PTC,VC965
1,Mon Aug  9 09:32:02 2021,1767926,car,2,4954,PCA276EBB,PTP,VC965
1,Tue Aug 17 18:09:36 2021,9258951,car,2,4585,PCF3AE602,PTE,VC965
1,Wed Aug 18 18:17:51 2021,1358745,car,2,4339,PCDE1D204,PTC,VC965
1,Sat Aug 14 20:32:06 2021,5920039,car,2,4621,PC9FB4E82,PTC,VC965
1,Sat Aug  7 04:59:08 2021,3858005,car,2,4444,PC4D84BFC,PTE,VC965
1,Fri Aug  6 04:30:00 2021,5155124,car,2,4053,PC5F1CD83,PTC,VC965
1,Mon Aug  2 21:25:20 2021,2906667,car,2,4937,PCD30D908,PTP,VC965
1,Sat Aug 21 00:20:43 2021,2197892,car,2,4626,PC93E7766,PTC,VC965
1,Mon Aug 16 06:22:34 2021,6105245,car,2,4247,PCEE69498,PTE,VC965
1,Thu Jul 29 20:16:54 2021,8201342,car,2,4926,PCCBCFEDE,PTP,VC965
1,Sat Aug 21 12:31:54 2021,3994166,car,2,4099,PC97F19B1,PTE,VC965
1,Tue Aug 17 16:58:14 2021,6961908,car,2,4101,PCCC8F243,PTC,VC965
1,Tue Aug 17 01:29:30 2021,5083000,truck,4,4854,PCB6F1968,PTC,VCB43
1,Mon Aug  2 14:22:34 2021,1287613,truck,4,4042,PC5D4DE09,PTP,VCB43
1,Wed Aug  4 21:42:58 2021,8724744,truck,4,4242,PCECC4DE2,PTE,VCB43
1,Fri Aug 13 22:30:55 2021,536140,truck,4,4122,PC8ED616E,PTE,VCB43
1,Wed Aug 11 19:22:21 2021,3568830,car,2,4624,PCDF73A3C,PTC,VC965
1,Sat Aug 21 16:27:36 2021,2343254,car,2,4075,PC2125618,PTP,VC965
1,Fri Aug  6 22:43:06 2021,9689051,car,2,4218,PC8DF4919,PTP,VC965
1,Mon Aug  2 04:41:34 2021,8146085,car,2,4828,PCF712D1A,PTE,VC965
1,Thu Aug  5 13:03:13 2021,5444400,car,2,4456,PC8DFF744,PTC,VC965
1,Tue Aug 10 10:53:47 2021,5221097,truck,4,4508,PC385C6E7,PTP,VCB43
1,Wed Aug 11 13:10:33 2021,4920784,car,2,4729,PC5170BF4,PTE,VC965
1,Sun Aug  8 21:22:41 2021,8938039,car,2,4148,PCDFBBEBB,PTP,VC965
1,Thu Aug  5 06:24:29 2021,4633228,car,2,4877,PC155D90A,PTE,VC965
1,Thu Aug 12 21:35:56 2021,5173034,truck,4,4053,PC5F1CD83,PTC,VCB43
1,Sat Jul 31 00:24:28 2021,6470540,car,2,4271,PC28E44E2,PTE,VC965
1,Wed Aug 11 00:12:58 2021,1448972,van,2,4415,PC5E202FC,PTC,VCD2F
1,Wed Aug 11 11:48:09 2021,3774811,truck,4,4217,PC6E8D0F9,PTE,VCB43
1,Mon Aug  9 20:39:58 2021,1570000,truck,4,4420,PCFDB2950,PTC,VCB43
1,Tue Aug  3 13:28:34 2021,7324264,car,2,4978,PCF0B5E85,PTE,VC965
1,Thu Aug 19 17:01:21 2021,569060,truck,4,4964,PC52C0F45,PTE,VCB43
1,Tue Aug 10 19:30:17 2021,8211477,car,2,4497,PC76FDDEA,PTE,VC965
1,Tue Aug  3 07:17:08 2021,8516497,car,2,4002,PCED7D2DE,PTC,VC965
1,Sat Aug 14 06:01:04 2021,2704108,truck,4,4039,PC73BE1E2,PTE,VCB43
1,Sun Aug  1 10:13:20 2021,6951824,car,2,4518,PCC7B407A,PTE,VC965
1,Sun Aug 15 05:41:38 2021,3573269,car,2,4151,PC0AB2B55,PTP,VC965
1,Mon Aug 16 23:25:32 2021,3291791,car,2,4450,PC0B2B03E,PTC,VC965
1,Fri Aug 13 10:27:01 2021,6845343,truck,4,4273,PC0EF5BA6,PTC,VCB43
1,Tue Aug 17 09:23:55 2021,8177852,car,2,4777,PCB1132AC,PTP,VC965
1,Tue Aug  3 21:38:41 2021,5318422,truck,4,4269,PCC7106FF,PTP,VCB43
1,Tue Aug  3 07:08:38 2021,2928113,car,2,4772,PC7368097,PTE,VC965
1,Tue Aug 17 21:14:39 2021,82256,car,2,4092,PC40C2E00,PTE,VC965
1,Sun Aug  1 13:34:39 2021,7285141,car,2,4283,PC953B572,PTP,VC965
1,Thu Aug  5 08:19:59 2021,9988364,car,2,4711,PC340B4DE,PTP,VC965
1,Wed Aug 18 17:20:03 2021,4855435,van,2,4776,PC6906524,PTP,VCD2F
1,Thu Aug 19 15:38:03 2021,5995963,car,2,4835,PC4645718,PTE,VC965
1,Fri Aug 13 03:51:24 2021,2129205,car,2,4952,PC64CF233,PTE,VC965
1,Fri Jul 30 18:33:03 2021,997529,car,2,4065,PC3B514E2,PTC,VC965
1,Sat Aug  7 05:43:53 2021,108387,van,2,4324,PC9C3D708,PTP,VCD2F
1,Tue Aug 10 15:26:59 2021,7021072,car,2,4960,PC6A1BCA4,PTP,VC965
1,Tue Aug 10 10:48:37 2021,2550288,car,2,4422,PCF514246,PTP,VC965
1,Tue Aug 17 19:56:59 2021,7340345,car,2,4409,PC44E2F09,PTE,VC965
1,Mon Aug  9 02:32:35 2021,1374895,van,2,4960,PC6A1BCA4,PTE,VCD2F
1,Sun Aug  8 08:17:58 2021,2715580,van,2,4920,PC42A3AB0,PTP,VCD2F
1,Sun Aug  1 20:51:28 2021,6056522,car,2,4039,PC73BE1E2,PTE,VC965
1,Sun Aug  1 15:01:07 2021,6954728,car,2,4788,PC00AE965,PTE,VC965
1,Fri Jul 30 03:28:26 2021,6784265,van,2,4687,PC52E7369,PTC,VCD2F
1,Sat Aug  7 07:15:33 2021,4518878,car,2,4195,PC308070B,PTC,VC965
1,Mon Aug  2 02:07:07 2021,7984951,car,2,4311,PC7F02ED3,PTC,VC965
1,Sat Aug 21 08:35:14 2021,5972746,van,2,4990,PCFE28E92,PTE,VCD2F
1,Wed Aug 11 07:28:21 2021,4697289,car,2,4476,PC439FA2D,PTE,VC965
1,Thu Aug 19 23:15:12 2021,5951386,car,2,4917,PCD8C66B1,PTE,VC965
1,Thu Aug 12 03:57:53 2021,2001101,car,2,4255,PCB7E7138,PTP,VC965
1,Sat Jul 31 02:49:27 2021,6347367,car,2,4579,PC926F0A9,PTC,VC965
1,Sun Aug 22 13:30:06 2021,7777270,car,2,4423,PCF9F4940,PTC,VC965
1,Sun Aug  8 00:03:54 2021,7722064,car,2,4844,PCC48E3A8,PTE,VC965
1,Sun Aug  1 18:29:25 2021,482747,truck,4,4834,PCB228987,PTC,VCB43
1,Wed Aug 18 03:29:31 2021,6746302,car,2,4474,PCFEAE55E,PTC,VC965
1,Thu Aug 12 21:39:54 2021,50872,car,2,4957,PC8DFFE65,PTC,VC965
1,Sat Aug 21 02:38:34 2021,1419013,truck,4,4664,PC52D063A,PTE,VCB43
1,Thu Aug 12 14:47:30 2021,9912911,car,2,4053,PC5F1CD83,PTE,VC965
1,Sun Aug  1 13:52:03 2021,9823816,car,2,4372,PC1E0F3B6,PTE,VC965
1,Fri Aug 20 14:20:19 2021,6995512,car,2,4298,PC3E474F6,PTE,VC965
1,Sat Aug 21 12:39:45 2021,3857104,car,2,4408,PC3B3BE8F,PTP,VC965
1,Wed Aug 11 23:22:13 2021,5857374,van,2,4054,PC7E79FA0,PTP,VCD2F
1,Sat Aug  7 13:38:21 2021,9947026,truck,4,4564,PC29D136F,PTP,VCB43
1,Sun Aug 22 05:55:23 2021,4151756,truck,4,4805,PC1A161AA,PTC,VCB43
1,Sun Aug 15 02:24:43 2021,2461559,truck,4,4151,PC0AB2B55,PTC,VCB43
1,Thu Aug 12 06:30:58 2021,6362631,van,2,4060,PC481C9F9,PTP,VCD2F
1,Sun Aug  8 21:50:30 2021,112930,car,2,4456,PC8DFF744,PTC,VC965
1,Mon Aug  9 02:41:19 2021,7610174,car,2,4459,PCD9CAD56,PTC,VC965
1,Tue Aug 10 19:06:25 2021,8915157,car,2,4809,PCAD363FC,PTC,VC965
1,Thu Aug 12 03:51:07 2021,103876,car,2,4117,PCEB6517A,PTC,VC965
1,Wed Aug 11 22:52:08 2021,7641676,truck,4,4060,PC481C9F9,PTC,VCB43
1,Sat Aug 21 06:47:15 2021,9574193,van,2,4650,PC544AE70,PTP,VCD2F
1,Sun Aug  1 10:16:31 2021,4625092,car,2,4127,PCA2D76A5,PTP,VC965
1,Fri Aug 20 04:20:47 2021,6629260,car,2,4812,PC22D9C6D,PTE,VC965
1,Wed Aug 11 14:42:36 2021,2237347,truck,4,4941,PCA6403C1,PTE,VCB43
1,Sat Jul 31 20:48:41 2021,1862322,truck,4,4784,PCDB42B34,PTC,VCB43
1,Wed Aug 18 11:16:15 2021,9968624,car,2,4906,PC3D58C5E,PTC,VC965
1,Mon Aug 16 12:17:30 2021,9538946,van,2,4354,PC0671DD4,PTE,VCD2F
1,Sat Aug 21 23:22:32 2021,7288239,car,2,4744,PC78EF0B5,PTP,VC965
1,Sun Aug 22 18:02:28 2021,2041550,car,2,4617,PC7758F89,PTE,VC965
1,Thu Aug 19 13:51:27 2021,581557,truck,4,4852,PC68969FB,PTC,VCB43
1,Sat Aug  7 12:51:08 2021,9501632,truck,4,4140,PC5D4821F,PTE,VCB43
1,Wed Aug  4 07:44:20 2021,5432057,car,2,4079,PCF1366ED,PTC,VC965
1,Wed Aug 18 06:27:21 2021,3546562,truck,4,4239,PCA185B1A,PTP,VCB43
1,Mon Aug 16 13:30:38 2021,2147157,car,2,4202,PC65AA714,PTE,VC965
1,Thu Jul 29 22:10:31 2021,8355099,truck,4,4479,PCCA36E4D,PTC,VCB43
1,Wed Aug  4 09:28:13 2021,2707940,car,2,5001,PC264C595,PTE,VC965
1,Tue Aug 17 14:46:17 2021,4743133,truck,4,4911,PCBEF8EE1,PTE,VCB43
1,Tue Aug  3 11:47:10 2021,3137393,car,2,4004,PCB278A8B,PTE,VC965
1,Wed Aug 11 14:21:31 2021,5545497,truck,4,4898,PC0AE9E1B,PTP,VCB43
1,Thu Aug  5 05:37:21 2021,6927601,van,2,4872,PC5B45CE7,PTC,VCD2F
1,Sun Aug 15 06:06:20 2021,3996259,van,2,4741,PC85A4D4B,PTP,VCD2F
1,Thu Aug  5 01:53:27 2021,2396233,car,2,4744,PC78EF0B5,PTC,VC965
1,Sat Aug 14 12:01:13 2021,2716365,car,2,4003,PC83F544D,PTP,VC965
1,Thu Aug 12 21:41:28 2021,92132,car,2,4598,PC5526A36,PTP,VC965
1,Mon Aug  9 12:29:31 2021,8648554,truck,4,4774,PCEBE834B,PTE,VCB43
1,Tue Aug  3 09:34:28 2021,2482590,van,2,4179,PC5738A82,PTC,VCD2F
1,Sat Jul 31 02:55:59 2021,1938092,car,2,4093,PC951FE7E,PTC,VC965
1,Mon Aug  2 19:25:22 2021,6030952,car,2,4872,PC5B45CE7,PTC,VC965
1,Fri Aug 13 14:22:40 2021,6034700,truck,4,4804,PC68484C6,PTE,VCB43
1,Wed Aug 18 17:29:43 2021,9034648,car,2,4233,PC57279D0,PTE,VC965
1,Fri Aug  6 00:02:08 2021,6124034,car,2,4753,PC6AA246E,PTP,VC965
1,Sat Aug  7 08:31:43 2021,2830217,car,2,4861,PC670F1AC,PTE,VC965
1,Sat Aug 14 05:36:35 2021,4844188,truck,4,4860,PCF4A2DA9,PTE,VCB43
1,Fri Aug  6 21:35:08 2021,3949258,van,2,4400,PC3BD7D63,PTC,VCD2F
1,Fri Aug 13 10:26:08 2021,1436888,car,2,4205,PC85DD257,PTP,VC965
1,Tue Aug 17 13:56:18 2021,3443044,truck,4,4079,PCF1366ED,PTC,VCB43
1,Sat Jul 31 03:07:51 2021,1329351,truck,4,4995,PCBE6ABE5,PTP,VCB43
1,Fri Jul 30 09:20:11 2021,1378797,car,2,4433,PC1DEB043,PTE,VC965
1,Tue Aug 17 01:32:22 2021,2430585,car,2,4611,PC2EBEAB9,PTP,VC965
1,Thu Aug 12 12:24:35 2021,5694484,car,2,4612,PC871C1FC,PTP,VC965
1,Tue Aug  3 14:49:00 2021,314361,car,2,4825,PC8B8C482,PTE,VC965
1,Fri Aug 20 22:51:52 2021,9852761,car,2,4688,PCCB4C86D,PTC,VC965
1,Fri Aug 13 17:03:50 2021,1341996,car,2,4928,PC16E79D4,PTE,VC965
1,Thu Aug 12 10:06:10 2021,8029750,truck,4,4711,PC340B4DE,PTC,VCB43
1,Sun Aug 15 01:59:26 2021,3069557,truck,4,4275,PC1DA31F7,PTE,VCB43
1,Mon Aug  9 22:36:20 2021,8134289,car,2,4452,PC8C7C5D7,PTP,VC965
1,Sun Aug  8 15:07:41 2021,564173,car,2,4868,PC647292C,PTE,VC965
1,Sat Jul 31 21:00:44 2021,2880414,car,2,4949,PC86E9EB7,PTP,VC965
1,Wed Aug 11 22:00:18 2021,7747516,car,2,4225,PCC1ED0C5,PTP,VC965
1,Mon Aug 16 19:12:12 2021,2316914,car,2,4780,PC0A717C4,PTE,VC965
1,Sun Aug 22 13:42:21 2021,4799490,car,2,4788,PC00AE965,PTP,VC965
1,Wed Aug  4 03:48:41 2021,3137041,van,2,4047,PC6D105CF,PTE,VCD2F
1,Sun Aug  1 06:02:35 2021,6340965,car,2,4121,PCEC57A8E,PTP,VC965
1,Fri Jul 30 14:24:41 2021,8577160,truck,4,4703,PC395ADCB,PTP,VCB43
1,Thu Jul 29 16:54:52 2021,8725412,car,2,4124,PC3338D42,PTE,VC965
1,Thu Aug  5 01:35:29 2021,2404535,van,2,4613,PCEBBFFB5,PTE,VCD2F
1,Sat Aug 14 05:01:47 2021,4786021,van,2,4537,PC10C700F,PTP,VCD2F
1,Sun Aug  1 05:50:31 2021,7148781,van,2,4908,PC3D16FC5,PTC,VCD2F
1,Sun Aug 15 12:14:37 2021,5909986,car,2,4993,PC0F0AB4E,PTE,VC965
1,Mon Aug  2 12:47:37 2021,754813,truck,4,4024,PC91E3A87,PTP,VCB43
1,Thu Jul 29 15:08:48 2021,1218454,car,2,4062,PCDA37101,PTP,VC965
1,Fri Jul 30 01:57:24 2021,1459177,van,2,4497,PC76FDDEA,PTP,VCD2F
1,Thu Jul 29 23:25:13 2021,3311920,car,2,4722,PC035B71E,PTE,VC965
1,Sat Aug 21 07:10:17 2021,2108901,car,2,4245,PC6594AD4,PTE,VC965
1,Sun Aug  1 06:07:49 2021,6927332,van,2,4713,PCD4A1214,PTC,VCD2F
1,Mon Aug  2 00:21:00 2021,8728026,van,2,4894,PCDADB8C6,PTC,VCD2F
1,Sun Aug  8 00:37:13 2021,5731034,car,2,4013,PCE5BA2CE,PTE,VC965
1,Fri Aug  6 17:50:10 2021,9444706,car,2,4588,PC3172195,PTE,VC965
1,Sun Aug  8 04:44:35 2021,4433393,van,2,4769,PC10C50DC,PTC,VCD2F
1,Tue Aug 17 20:21:10 2021,1488490,truck,4,4309,PC5E92F61,PTC,VCB43
1,Sun Aug  8 01:33:12 2021,6931818,car,2,4711,PC340B4DE,PTP,VC965
1,Thu Aug  5 17:27:19 2021,2613646,car,2,4469,PC120EEFD,PTE,VC965
1,Fri Aug  6 14:22:21 2021,4569893,van,2,4219,PC40E6113,PTP,VCD2F
1,Sat Jul 31 19:02:10 2021,2798614,truck,4,4606,PC0C535B6,PTE,VCB43
1,Thu Aug  5 07:26:09 2021,4266679,car,2,4044,PC3546931,PTP,VC965
1,Mon Aug  2 01:22:13 2021,9464981,car,2,4650,PC544AE70,PTP,VC965
1,Fri Jul 30 23:15:58 2021,3548648,car,2,4659,PC5549650,PTP,VC965
1,Fri Aug  6 06:49:14 2021,883884,truck,4,4885,PC5083F35,PTC,VCB43
1,Wed Aug 18 06:12:59 2021,5930271,car,2,4268,PC6CC51DA,PTP,VC965
1,Sun Aug  8 18:52:01 2021,9189382,car,2,4181,PC4457F74,PTP,VC965
1,Sun Aug 22 04:44:32 2021,8479319,truck,4,4184,PC43A5E42,PTE,VCB43
1,Sat Aug  7 02:11:08 2021,6290477,car,2,4558,PC575F591,PTP,VC965
1,Tue Aug  3 20:24:45 2021,7794110,truck,4,4946,PCCF18BAF,PTP,VCB43
1,Mon Aug  9 14:34:37 2021,2564064,van,2,4534,PCAD9E1F9,PTC,VCD2F
1,Thu Aug 19 01:32:21 2021,2754498,car,2,4694,PCBCF42C2,PTP,VC965
1,Wed Aug  4 19:18:54 2021,1463193,car,2,4510,PC652EEF2,PTE,VC965
1,Thu Aug 12 17:24:22 2021,800701,car,2,4352,PC99B9343,PTC,VC965
1,Sat Aug 14 04:35:56 2021,3901372,car,2,4309,PC5E92F61,PTC,VC965
1,Sat Jul 31 07:30:56 2021,9145876,truck,4,4134,PC767BBB2,PTP,VCB43
1,Fri Aug  6 15:53:25 2021,2842464,car,2,4972,PCC51AD39,PTC,VC965
1,Sun Aug 22 17:37:43 2021,6029248,truck,4,4063,PC7667A3E,PTP,VCB43
1,Sun Aug 22 14:57:24 2021,367717,car,2,4433,PC1DEB043,PTE,VC965
1,Wed Aug 18 03:56:58 2021,9286413,car,2,4575,PC84D9FC1,PTE,VC965
1,Tue Aug 10 08:38:49 2021,1530901,truck,4,4863,PCA8F9E50,PTP,VCB43
1,Thu Aug 12 04:50:40 2021,4057068,car,2,4614,PC08910B7,PTE,VC965
1,Wed Aug 18 05:14:00 2021,8813130,van,2,4261,PC84FFC9D,PTE,VCD2F
1,Fri Jul 30 06:36:42 2021,9397110,car,2,4992,PCFF0FEB0,PTP,VC965
1,Sun Aug 15 14:27:35 2021,7578064,car,2,4970,PCA154C84,PTP,VC965
1,Tue Aug 17 21:57:24 2021,6090539,car,2,4711,PC340B4DE,PTC,VC965
1,Fri Jul 30 04:12:24 2021,6682066,car,2,4124,PC3338D42,PTE,VC965
1,Mon Aug  9 22:25:22 2021,5155420,car,2,4006,PCD8D05D7,PTC,VC965
1,Tue Aug 10 22:11:57 2021,9223395,truck,4,4836,PCE78024A,PTP,VCB43
1,Sun Aug 15 02:53:37 2021,3554289,car,2,4472,PC303DD56,PTP,VC965
1,Tue Aug 10 17:24:47 2021,8349916,car,2,4677,PCA9D6EEE,PTE,VC965
1,Sun Aug  8 22:20:21 2021,1716819,car,2,4101,PCCC8F243,PTP,VC965
1,Fri Aug 20 12:43:15 2021,4556900,truck,4,4587,PC576A3BA,PTP,VCB43
1,Wed Aug  4 13:02:27 2021,9179669,car,2,4255,PCB7E7138,PTP,VC965
1,Wed Aug 11 16:53:50 2021,8544393,van,2,4959,PC4A7B00C,PTP,VCD2F
1,Tue Aug  3 19:50:44 2021,9292581,truck,4,4253,PC82A16E6,PTE,VCB43
1,Sat Aug 21 17:44:45 2021,6777833,car,2,4933,PC419F41D,PTC,VC965
1,Sun Aug  1 12:34:54 2021,8044469,truck,4,4292,PCF733A7C,PTP,VCB43
1,Fri Aug 20 22:04:08 2021,2867600,car,2,4939,PCF263A5E,PTP,VC965
1,Fri Aug  6 20:48:58 2021,7573227,car,2,4314,PC7E9E8F3,PTP,VC965
1,Wed Aug 11 12:20:17 2021,1432731,car,2,4964,PC52C0F45,PTP,VC965
1,Tue Aug 10 08:58:50 2021,5114304,truck,4,4442,PC05C2F86,PTP,VCB43
1,Fri Aug 20 06:49:34 2021,1306322,car,2,4460,PCDF04952,PTP,VC965
1,Sun Aug  1 10:48:38 2021,1619643,car,2,4810,PC2CA4087,PTE,VC965
1,Mon Aug  2 23:53:15 2021,2469644,van,2,4094,PC53A52CB,PTE,VCD2F
1,Mon Aug 16 17:52:44 2021,8324430,car,2,4228,PC4F78F1B,PTC,VC965
1,Tue Aug 10 14:38:23 2021,3400959,car,2,4382,PCB7341F4,PTC,VC965
1,Mon Aug  2 11:57:03 2021,7677733,car,2,4989,PC7D7AE48,PTP,VC965
1,Sun Aug 15 05:23:21 2021,5709788,car,2,4657,PCC591410,PTP,VC965
1,Mon Aug 16 10:29:42 2021,9797598,truck,4,4209,PC494D54E,PTP,VCB43
1,Sun Aug  8 03:48:06 2021,1274218,car,2,4367,PC8D90EF0,PTC,VC965
1,Sun Aug  1 00:34:12 2021,9201033,truck,4,4189,PC7655FC1,PTC,VCB43
1,Thu Aug 12 03:50:40 2021,320290,car,2,4802,PCBDD55F1,PTE,VC965
1,Wed Aug 18 12:44:43 2021,5795036,car,2,4608,PCACD1BEE,PTC,VC965
1,Thu Aug  5 09:10:20 2021,7228866,car,2,4932,PC46C4A27,PTE,VC965
1,Mon Aug 16 08:20:50 2021,7167614,car,2,4074,PCCAFD014,PTE,VC965
1,Thu Aug  5 21:14:07 2021,5787670,truck,4,4657,PCC591410,PTE,VCB43
1,Sat Aug  7 21:42:11 2021,6412580,van,2,4922,PC785D63F,PTC,VCD2F
1,Thu Aug 19 12:21:45 2021,4966079,car,2,4057,PC4B0DCD2,PTE,VC965
1,Fri Aug 20 00:51:54 2021,6908393,van,2,4512,PC4B1BAF3,PTE,VCD2F
1,Thu Aug 19 00:27:52 2021,1250880,truck,4,4302,PCBA83119,PTE,VCB43
1,Thu Aug 12 14:19:16 2021,4232878,car,2,4861,PC670F1AC,PTE,VC965
1,Sat Jul 31 00:12:56 2021,7368404,truck,4,4601,PCC932802,PTE,VCB43
1,Sun Aug 22 10:22:05 2021,5736734,truck,4,4531,PC857F4A0,PTE,VCB43
1,Sun Aug  1 22:41:32 2021,842892,truck,4,4774,PCEBE834B,PTE,VCB43
1,Sat Jul 31 03:38:49 2021,1386373,car,2,4918,PC8F8E598,PTE,VC965
1,Fri Jul 30 06:28:02 2021,5880025,car,2,4950,PC4F71E72,PTE,VC965
1,Sat Jul 31 09:29:35 2021,1484820,car,2,4641,PCAA9F518,PTP,VC965
1,Sun Aug 22 08:32:28 2021,6608521,truck,4,4726,PCF6540C0,PTP,VCB43
1,Sat Aug 21 19:26:07 2021,6657965,truck,4,4501,PC5D41947,PTP,VCB43
1,Tue Aug 17 04:13:04 2021,4251686,truck,4,4573,PC4D8469D,PTC,VCB43
1,Sat Aug  7 11:59:51 2021,8108462,car,2,4747,PC5E524A1,PTP,VC965
1,Thu Aug 19 13:52:08 2021,8723255,truck,4,4186,PC922BA3E,PTP,VCB43
1,Thu Aug  5 20:02:04 2021,8248602,truck,4,4596,PC6558A56,PTP,VCB43
1,Fri Aug 13 07:36:44 2021,2141447,car,2,4973,PC9C7C18E,PTP,VC965
1,Fri Jul 30 18:10:47 2021,2071850,truck,4,4253,PC82A16E6,PTC,VCB43
1,Sun Aug  1 05:45:54 2021,2278440,car,2,4371,PC7E22FD8,PTE,VC965
1,Fri Jul 30 14:00:00 2021,949549,car,2,4997,PC8111910,PTC,VC965
